Date,aapl,msft,nvda,amzn,jpm,jnj,xom,tsla,nflx,v,googl,meta,brk_b,unh,ma,hd,pg,cost,dis,intc
2019-12-31,0.002787124,0.014189629,0.004861914,0.021575946,0.0042799404,0.014631249,0.016711436,0.017654145,-0.0012413273,0.009498313,0.01971326,0.019485805,0.002936377,0.007452766,0.0055604596,0.0041964096,0.0024811893,-0.0017400298,-0.012296616,0.0007329418
2020-01-02,0.02317013,0.018873636,0.03049808,0.011102319,0.0066894377,0.0030204677,0.008631055,0.02194241,0.013711398,0.010751117,0.027948238,0.03726633,0.008487979,-0.006966897,0.009597906,0.015958,0.020972384,0.014579955,0.00090268767,0.032004815
2020-01-03,-0.028668333,-0.012387354,-0.020109475,-0.02127956,-0.009036819,0.00067096716,-0.010716882,-0.037013568,-0.021911269,-0.0024208287,-0.021658026,-0.027548503,-0.007854529,0.010448379,-0.0060538203,-0.010217829,-0.0078065833,0.00017139921,-0.02584616,-0.030628767
2020-01-06,0.014290085,0.006401753,-0.011777072,0.0041139256,-0.0009934525,0.0019384235,-0.004434971,-0.020386772,-0.017434826,0.0066847526,0.00966517,0.014366042,0.0012750268,0.014073204,0.01423996,0.0016256637,0.009099308,-0.0075001973,0.020448443,0.0051946263
2020-01-07,-0.0063886023,-0.008693618,-0.01361502,-0.013445543,-0.003907891,-0.0034204754,-0.009363382,-0.011960798,-0.013645456,-0.013697032,-0.012999153,-0.031736836,-0.0037328633,0.0028761795,-0.010005033,-0.0020673154,0.0021486352,0.023093516,0.007615254,-0.016720979
2020-01-08,0.0040230965,0.009450906,0.025332106,0.0075140316,-0.0028986172,0.002843529,-0.0014120251,-0.0002695485,0.012435064,0.005610118,0.01830754,0.03544509,0.0031108127,0.03858757,0.010270053,0.0019753017,0.010541846,0.0015719496,-0.002402213,0.009865601
2020-01-09,0.010337014,0.010311232,0.017057568,0.007711591,0.0013219849,0.0047905487,0.0075898934,0.057699677,-0.023963854,0.014246337,0.010007896,0.009949568,0.0033103614,0.009847026,0.019883681,0.01221659,0.017880432,-0.006244733,0.017247133,0.03070727
2020-01-10,-0.014151764,-0.0083327,-0.015277293,-0.01044548,-0.0057107345,-0.004049699,-0.010044242,0.012364261,-0.012311957,0.00049428456,-0.009469502,0.010161888,-0.0033137798,-0.0030761454,0.0030233301,-0.0026071009,0.003844576,-0.009817676,0.004303834,-0.003635083
2020-01-13,0.01280235,0.011494191,0.013842128,0.009457528,0.006599181,0.0036965152,0.008647267,0.050623707,0.009857046,0.011934095,0.016272776,0.02036234,0.0056156814,0.0043406077,0.013618623,0.0078030834,0.008934411,0.0011367192,0.0073840865,0.03506516
2020-01-14,0.0071722665,0.0063443976,0.007587334,0.0046220017,-0.0008664478,-0.0033010538,-0.002775666,0.009178505,0.006763125,0.001980619,0.009179986,0.009679023,-0.0020223644,-0.013345816,0.0016369252,-0.006388081,-0.0017375395,-0.0052866316,-0.006674619,0.0066118725
2020-01-15,0.00607239,0.0053429324,0.0066758185,0.005234909,-0.0039290874,-0.002024937,-0.011517221,0.012844049,0.0052614687,0.005614482,0.0017238276,0.011971725,-0.0032758187,0.0071292515,0.0094605535,-0.007082279,0.0045753964,0.00310113,-0.009770031,-0.003705367
2020-01-16,0.016621336,0.017661996,0.013864839,0.019505259,0.008286625,0.00833904,0.012482934,0.016055616,0.025406782,0.005682605,0.030936684,0.033822335,0.0065135327,0.015438983,0.006918476,0.0006875781,0.0032247198,0.010164237,0.0052265194,0.023765776
2020-01-17,0.015515023,0.0003107749,-0.007987852,0.0017149396,0.0032126359,0.0005105133,0.0023312147,0.043928348,0.019280788,-0.0057299314,0.0040973015,-0.014456636,0.0046239477,0.029111357,-0.000760362,0.01117909,0.011035776,0.010331355,0.015951239,-0.017364478
2020-01-21,0.00041823252,2.6029651e-05,-0.0071197823,-0.0059646145,-0.008873543,-0.006008808,-0.010785544,-0.020814167,-0.0073914477,0.0011329154,-0.005403261,0.013073664,-0.0045714467,0.00029564637,0.0021064808,0.0015588845,0.010032975,0.005520517,-0.0077595375,0.0126720425
2020-01-22,0.0095905615,-0.0013497049,-0.016055083,-0.0031031421,0.0012274821,-0.0012354925,-0.0023576184,0.016169839,-0.0018575955,-0.004129722,-0.0022886335,-0.011375145,0.000515553,0.007865854,-0.002344564,0.004635605,0.004742909,0.011930317,-0.000688827,-0.0010982102
2020-01-23,0.012910101,0.0049921386,0.006427198,0.0070127756,-2.2613298e-05,-0.00048440072,0.002207407,0.01967338,0.0081207855,-0.00044845836,0.006328753,0.00014681392,-0.0003692265,-0.0145298345,-0.00037988042,0.0011811039,0.0035554038,0.0061758365,-0.006273684,0.0034759794
2020-01-24,-0.0029339828,-0.012225848,-0.021218026,-0.016530802,-0.011510164,-0.014822884,-0.017796129,0.04884706,-0.027342947,-0.018042725,-0.011152272,-0.0044278847,-0.009013032,-0.014422681,-0.019539475,-0.003686841,0.0009340498,0.0034545343,-0.0076509733,-0.021650875
2020-01-27,-0.0150133185,-0.013378097,-0.022302926,-0.013376202,-0.026072878,-0.010459643,-0.012626672,-0.021853099,-0.003386275,-0.008543057,-0.016242199,-0.01512217,-0.019256324,-0.013612881,-0.011288164,-0.021414788,-0.0112871025,-0.014167288,-0.02209292,-0.016530138
2020-01-28,0.0044162823,0.0055220984,0.016697738,0.0032635825,0.0072718803,0.010664512,0.005396858,0.0011673812,0.0058101173,0.01849934,0.007462377,0.023058712,0.007575419,0.008516871,0.01712807,0.012963289,0.013721426,0.014261898,-0.016532794,-0.0012204004
2020-01-29,0.003021995,-0.00014671055,0.01611523,-0.0041049463,-0.0074531646,-0.009766952,-0.01659777,0.024958149,-0.000791654,-0.0015658345,-0.0011974431,0.005140674,-0.004201363,0.010713878,0.0038974027,3.9382867e-05,0.011180434,0.0029944982,0.012793532,-0.00070202566
2020-01-30,0.015805414,-0.00017745956,0.013810575,-0.005641015,0.010811781,0.0010427523,0.003340316,0.01487069,-0.0015946482,0.0025700675,-0.0050479756,-0.0037301634,0.008804728,0.0007843332,-0.0010839173,0.012928227,0.0042637694,0.0026947486,-0.0055894894,0.01408229
2020-01-31,-0.027810453,-0.015253009,-0.031751852,-0.016174568,-0.020106342,-0.007405732,-0.023537017,-0.017576199,-0.017874233,-0.014490217,-0.013595936,-0.016631283,-0.014567505,-0.015795076,-0.019422695,-0.01137874,-0.004273951,-0.014046157,-0.028791193,-0.030975213
2020-02-03,0.00666759,0.010761418,0.014057561,0.017746868,0.007094235,0.0032635685,0.001240575,0.018100068,0.03930978,0.013097448,0.012446055,0.017515827,0.0035112915,0.0012655216,0.017057415,0.0016570559,0.0070710387,0.007392633,0.013620209,-0.0008653011
2020-02-04,0.027052164,0.017809004,0.024852771,0.011997731,0.013663364,0.008553772,0.005295663,0.016861025,0.016521018,0.025982762,0.014082183,0.02109576,0.009521014,0.0107973255,0.032016583,0.01501651,0.018179238,0.019260949,0.010841476,0.01244237
2020-02-05,0.020632792,0.004334379,0.02289692,0.0008723439,0.027471855,0.007643299,0.013762806,-0.009442531,-0.010061093,0.002142403,0.014074003,0.008082202,0.017661879,0.024713874,-0.004847988,0.008907623,-0.006226394,0.0040298672,0.0097131245,-0.009525609
2020-02-06,0.011799464,0.006979988,0.016349241,0.0017833603,-0.0036459267,-0.0042940774,-0.009313803,0.038504098,-0.00040549925,0.0039809,0.00079923496,0.009234225,-0.0014725904,0.0063754776,0.007507385,0.0058224727,0.013016067,0.007335866,0.0063070264,0.01977769
2020-02-07,0.0008098185,-0.0029251508,-0.016030833,-0.0014663669,-0.004718817,-0.0018324617,-0.0040843203,-0.026228,-0.012375698,-0.004035076,0.0005246061,0.005744607,-0.0018990258,-0.0068166517,-0.005668422,0.0025145318,0.0044953125,-0.0024645694,-0.012081636,-0.0061059864
2020-02-10,0.015805721,0.015348917,0.017087545,0.0193418,0.0004186266,-0.0012587674,0.0014619413,0.04814098,0.020594027,0.012459099,0.018112205,0.0326173,0.0017145171,-0.010299675,0.016892506,0.0034975314,0.012179073,0.0024134223,0.02182398,0.027371792
2020-02-11,0.0029451696,-0.002655622,0.016158486,0.00031554885,0.014280685,-0.0007894172,0.009656373,0.061667476,0.016811382,-0.0031871514,-0.0007078184,-0.010639181,0.0071547567,-0.010653015,-0.009354972,0.003341868,-0.0047598234,0.0019219547,-0.00607707,0.000341336
2020-02-12,0.008726781,0.00908818,0.002105699,0.0040650154,0.004619417,0.0071927737,-0.00019940466,0.005831047,-0.009154199,0.008185886,0.0014620554,-0.0062448056,0.0028075636,0.0118932985,0.011312537,0.004639945,0.0064483457,0.009537377,0.008133274,0.004643539
2020-02-13,-0.005056433,-0.0014054873,-0.001120255,0.00022012234,0.0004181946,-0.0063622696,-0.0037054545,0.040736444,0.02423468,-0.0011431245,0.0044231797,0.012543475,-0.0002501094,-0.01075389,-0.0021328898,-0.0029278388,-0.002045972,-0.0049919705,0.005088806,0.010929187
2020-02-14,-0.0037717086,0.0031732246,0.0049918857,0.0012459331,-0.004497569,0.00044880278,-0.0048539173,0.01609917,0.01082326,0.004261731,-0.0062610134,-0.011447025,-0.0012685158,0.012379271,0.0077676694,0.0034410432,0.009500023,0.008050449,0.003992334,-0.010746062
2020-02-18,0.0042314995,0.0001807361,-0.0009245144,-0.0026665488,-0.006527368,-0.0020517164,-0.009367914,0.0012371812,0.018889965,0.0011546803,-0.00134672,0.002057911,-0.0053817946,0.002950658,0.0038684532,-0.0046510985,0.0028613808,-0.002561466,-0.0032721271,0.025234856
2020-02-19,0.023504104,0.013280719,0.018790293,0.018866947,0.007322321,0.007996149,0.010439193,0.00092913955,0.0026464656,0.01160066,0.015726991,0.0070068315,0.006119485,0.009872003,0.011110833,0.0027660565,0.0032397893,-0.0066030542,0.00024807826,-0.009426806
2020-02-20,-0.010316633,-0.0072312653,0.0037584966,-0.0022759382,0.0052377665,-0.0015298444,0.0016840091,0.0073784078,0.0030647279,-0.0028084666,-0.006307859,-0.007867238,0.00035222335,-0.0046355342,-0.004622214,-0.008303561,-0.011204489,-0.0171396,-0.003094267,-0.00054860534
2020-02-21,-0.026470385,-0.016068669,-0.027780673,-0.021963255,-0.008236267,-0.0047561917,-0.0202901,-0.030643625,-0.022636984,-0.01153492,-0.022308797,-0.017928135,-0.008270448,0.0031866478,-0.013956757,-0.008304881,-0.0063392953,-0.0065063015,-0.022836242,-0.016152175
2020-02-24,-0.047592398,-0.039966483,-0.06548071,-0.033029214,-0.043279655,-0.021122305,-0.039080247,-0.026728176,-0.032392535,-0.036510885,-0.035067443,-0.04080715,-0.029812032,-0.038825277,-0.042621635,-0.034820825,-0.025771895,-0.03260258,-0.039765537,-0.043594178
2020-02-25,-0.056094594,-0.036893807,-0.06553916,-0.038940698,-0.042718396,-0.016472807,-0.045061395,-0.060546786,-0.030208152,-0.031990115,-0.044007838,-0.049815293,-0.029426495,-0.008243263,-0.030435408,-0.030285876,-0.018316915,-0.025254026,-0.028221583,-0.040523976
2020-02-26,-0.0024221127,0.0006760494,-0.021492347,-0.003276679,-0.018192766,-0.0037805096,-0.020501768,0.0025462115,-0.011962515,-0.0026955658,-0.007025907,-0.006990959,-0.009507813,-0.0069376305,-0.0003003109,-0.0019224486,0.007984478,0.0064432793,-0.013008544,-0.01585462
2020-02-27,-0.071949914,-0.055499975,-0.06948046,-0.043335896,-0.042036258,-0.024945531,-0.051171746,-0.05007361,-0.04121923,-0.050282713,-0.051673483,-0.04006471,-0.034888618,-0.027765606,-0.053000093,-0.043909132,-0.03944926,-0.04854911,-0.041275095,-0.06381845
2020-02-28,-0.009627839,-0.002666107,-0.0127959205,0.0012273323,-0.013655949,-0.0053664465,-0.022571474,0.009916996,-0.0023559663,-0.0044938987,-0.0030471473,-0.00041819783,-0.010755759,-0.023053702,-0.0009980667,-0.01134487,-0.0043492694,-0.010448369,-0.012299236,-0.010224468
2020-03-02,0.06218717,0.054671288,0.063355036,0.043036714,0.046556477,0.032543533,0.06374144,0.15966704,0.041091576,0.053262223,0.0442771,0.041154187,0.03379812,0.052380018,0.065086074,0.05443456,0.056426134,0.045365687,0.0818758,0.07168411
2020-03-03,-0.029340595,-0.03315205,-0.038376287,-0.017740697,-0.037395105,-0.023496384,-0.047035836,-0.018995984,-0.023483424,-0.031832762,-0.026469056,-0.025407052,-0.028418586,-0.042376384,-0.038410343,-0.039855793,-0.027834307,-0.03201989,-0.027291851,-0.03293108
2020-03-04,0.043376066,0.05750415,0.07037871,0.048111454,0.03772085,0.041786432,0.04078369,0.07408809,0.032695096,0.04945776,0.036325432,0.035415847,0.0318479,0.056048084,0.056712747,0.051985864,0.041204736,0.044511788,0.02940375,0.052138265
2020-03-05,-0.03641337,-0.030426431,-0.015255008,-0.013822022,-0.05037236,-0.02582711,-0.045213386,0.031991385,-0.017288413,-0.039625823,-0.03546981,-0.036696747,-0.037996583,-0.050275248,-0.043434933,-0.044154618,-0.024289193,-0.033878893,-0.04527248,-0.021303171
2020-03-06,-0.019432677,-0.011840065,-0.012145836,-0.003551403,-0.031681757,-0.013882447,-0.032335475,-0.0360308,0.02848477,-0.021655492,-0.022119915,-0.021722253,-0.019601503,-0.008601035,-0.022214785,-0.024500478,-0.010099341,-0.016418751,-0.019789051,-0.025202096
2020-03-09,-0.079203255,-0.06577704,-0.117689244,-0.044197552,-0.13485442,-0.055717755,-0.11604112,-0.10592493,-0.05054992,-0.08094671,-0.08001759,-0.06569652,-0.083973594,-0.08922349,-0.09553177,-0.09545091,-0.037680104,-0.047713358,-0.06798612,-0.09863705
2020-03-10,0.05486658,0.063277766,0.06749354,0.045021817,0.06024409,0.0492232,0.06934696,-0.022335518,0.058787555,0.052008785,0.04963585,0.05711972,0.04976501,0.06371267,0.05533176,0.075880714,0.04858654,0.041020893,0.040090635,0.083094575
2020-03-11,-0.056411676,-0.05847646,-0.076038845,-0.04548374,-0.0683591,-0.03418381,-0.070227936,-0.09191973,-0.054132696,-0.063886486,-0.056816317,-0.061578922,-0.04144731,-0.048679005,-0.06645585,-0.055861823,-0.032696657,-0.0310562,-0.055678193,-0.062173992
2020-03-12,-0.099171706,-0.108836055,-0.12113547,-0.081063926,-0.12839107,-0.08203537,-0.11566385,-0.14901944,-0.089185365,-0.11591135,-0.104501285,-0.12190345,-0.08037662,-0.10509855,-0.12868369,-0.11731281,-0.07692095,-0.05335716,-0.12105394,-0.12861528
2020-03-13,0.09226485,0.09716841,0.12854058,0.053755764,0.12614173,0.08508713,0.115293056,0.11370647,0.03490557,0.10352428,0.07330551,0.07689123,0.09032781,0.10473051,0.11623019,0.14055954,0.08261195,0.04713076,0.109223,0.14237101
2020-03-16,-0.13317867,-0.14025202,-0.15660638,-0.08200166,-0.14630215,-0.09404134,-0.11332184,-0.11445977,-0.09642733,-0.14440455,-0.11509499,-0.13636543,-0.10586061,-0.15552329,-0.15671353,-0.14663237,-0.1189486,-0.071957394,-0.16977301,-0.14865357
2020-03-17,0.06532023,0.07366755,0.097166754,0.055741258,0.06818603,0.044734403,0.044985965,0.08946578,0.08526971,0.062835865,0.056038003,0.06342219,0.04462033,0.108254164,0.07209605,0.07912527,0.03381724,0.027871877,0.07087438,0.07817122
2020-03-18,-0.028660826,-0.029079419,-0.07167308,-0.005620186,-0.10890106,-0.032535806,-0.08416238,-0.11028009,-0.02499418,-0.060425904,-0.039823238,-0.034423284,-0.048983485,-0.06354314,-0.062206164,-0.062733196,-0.01437176,-0.01051785,-0.084997416,-0.0655632
2020-03-19,0.0040825414,-0.0020173106,0.053428587,0.004073773,0.02468785,-0.007268566,0.023759957,0.14184734,0.032068305,0.0026935851,0.0067381277,-0.0051668547,0.0021829957,0.06019824,-0.0027504433,0.014167155,-0.050102927,-0.015383898,0.0093331225,0.008179754
2020-03-20,-0.03757259,-0.041538667,-0.041892763,-0.007848805,-0.062939316,-0.029661484,-0.031173889,-0.05009698,-0.018739492,-0.040874176,-0.039912045,-0.05193755,-0.039601184,-0.07037807,-0.049530663,-0.07166876,-0.046952434,-0.027666053,-0.06039809,-0.0628557
2020-03-23,-0.033631235,-0.021492075,-0.0053281533,0.011800917,-0.059601862,-0.04177823,-0.037325505,0.08808351,0.01599369,-0.036042135,-0.017708361,-0.0079733115,-0.038327046,-0.037874464,-0.0369928,-0.04673687,-0.05411704,-0.0093747955,-0.020565685,-0.044934593
2020-03-24,0.09689213,0.11107794,0.14021936,0.061306953,0.13568072,0.08848299,0.08714498,0.05468413,0.06362168,0.10022241,0.09019697,0.09593874,0.09071161,0.11560406,0.10362455,0.12034754,0.088750474,0.063634,0.0985336,0.14173241
2020-03-25,0.00345325,0.0031448565,-0.00093418034,-0.012015199,0.028677793,0.022698281,0.009804277,-0.06162735,-0.018074747,0.012537697,-0.0014539273,-0.01126685,0.017346457,-0.0013955003,0.015633276,0.0072961305,0.005628194,-0.0018275958,0.015507987,0.022272203
2020-03-26,0.07032786,0.06987072,0.093170404,0.04352058,0.078967586,0.05037242,0.06064423,0.07304402,0.05783212,0.064005464,0.06473377,0.071705304,0.05439969,0.06923768,0.06545412,0.07246329,0.045018572,0.0412389,0.06877122,0.105663
2020-03-27,-0.030952739,-0.03516797,-0.046494186,-0.022686101,-0.04806863,-0.016181972,-0.04951311,-0.103933245,-0.031922907,-0.03850685,-0.03687729,-0.038705662,-0.030044029,-0.0643026,-0.047513343,-0.0573907,-0.026169516,-0.011753857,-0.054509223,-0.027646288
2020-03-30,0.0418482,0.051872734,0.056826554,0.045537937,0.021918448,0.03627598,0.013375429,0.036591288,0.017456403,0.035976514,0.038495004,0.04340837,0.01625955,0.04704643,0.036450718,0.04651814,0.024521504,0.028674686,0.029638505,0.04895572
2020-03-31,-0.0215825,-0.01603647,-0.006127247,0.005337541,-0.021641683,-0.029932786,-0.012956198,0.026263066,0.035674408,-0.024401553,-0.010752431,-0.012695243,-0.015752876,-0.017349293,-0.02872941,-0.016021525,-0.045265764,-0.009371506,-0.022359697,-0.012609166
2020-04-01,-0.036617942,-0.046109013,-0.052282393,-0.036178153,-0.06467739,-0.016090712,-0.06710608,-0.09242382,-0.060808267,-0.046766277,-0.0622195,-0.070149675,-0.04175993,-0.07156979,-0.05238394,-0.073341705,-0.02626308,-0.019797716,-0.06724672,-0.044101972
2020-04-02,0.031777706,0.029364305,0.04151536,0.009911061,0.026206778,0.026912313,0.00035205763,0.0022844987,-0.00479036,0.021567196,0.019302525,0.016295087,0.018133197,0.022592038,0.029206874,0.022054832,0.030405764,0.015355153,0.01572537,0.01805253
2020-04-03,-0.01581085,-0.013217391,-0.004913632,-0.005621894,-0.026834592,0.0020901829,-0.03402262,-0.044710945,-0.016849022,-0.020584542,-0.016497606,-0.0100249145,-0.017024817,-0.014083236,-0.023079243,-0.02534297,0.0010721732,-0.0068672216,-0.037176825,-0.014314467
2020-04-06,0.09064234,0.100849286,0.11438372,0.05385324,0.062457,0.046063025,0.10118465,0.07798833,0.052383978,0.10268176,0.08953253,0.08991423,0.05088422,0.085801385,0.11371661,0.05620532,0.04544001,0.04288139,0.07270321,0.094445355
2020-04-07,-0.0022270312,-0.016515626,-0.025429001,-0.019496394,0.018835664,0.0038692732,0.015866913,-0.0008442681,0.0049294923,-0.005380653,-0.007594692,-0.008909263,0.0098592155,-0.0044201994,-0.0048169084,-0.013852483,-0.004293207,-0.009064167,0.0054919734,-0.007319333
2020-04-08,0.034678522,0.040703665,0.059942327,0.019631095,0.040671844,0.0149452435,0.052829113,0.07606788,0.044654585,0.04416735,0.04601728,0.051794328,0.03197856,0.04260564,0.045916904,0.024198001,0.016467856,0.021546936,0.033715177,0.022774834
2020-04-09,-0.0010868954,-0.0034852515,0.0174529,-0.015520338,0.03806323,-0.0085859895,0.05187717,0.087482646,-0.016836185,0.018919896,0.00808339,0.007711275,0.019406768,0.017820619,0.019746155,0.01058079,-0.033725847,-0.0096735265,0.02408384,0.014414213
2020-04-13,-0.0049071084,0.0062026167,0.0072292145,0.015634771,-0.02783785,-0.0044103493,-0.02055465,-0.016656067,0.026510652,-0.012055842,-0.004176227,0.021290043,-0.016074277,-0.017728327,-0.012034392,-0.018150266,0.018523209,0.00022294652,-0.0013970127,0.0141632
2020-04-14,0.04226709,0.050927296,0.07333327,0.042022575,-0.0012958413,0.020550221,0.015348693,0.052463524,0.053192034,0.04622865,0.031266175,0.04951096,0.006300216,0.03949065,0.05677571,0.035237428,0.046672344,0.032004897,0.013612674,0.056098856
2020-04-15,-0.017542636,-0.017028298,-0.03907836,0.016049009,-0.039929267,-7.991993e-05,-0.033659883,-0.009725893,0.039452378,-0.024262276,-0.018826686,-0.0094549,-0.025289798,-0.033571288,-0.02766918,-0.027652444,0.016645644,-0.003806171,-0.018255878,-0.02422218
2020-04-16,0.01777531,0.02498167,0.016042095,0.030710261,-0.021725405,0.010033155,-0.016252887,0.021930685,9.868853e-05,0.0056117224,0.008223271,-0.00092340633,-0.010520497,0.020533884,0.013523353,0.0077530313,0.029604215,0.013171511,-0.008533552,0.018989671
2020-04-17,0.024064368,0.006985305,0.02370729,-0.013094838,0.04520198,0.010558187,0.048961945,0.015094411,-0.006401651,0.031059537,0.00976771,0.011276095,0.025908217,0.012605201,0.049068812,0.029542504,-0.008858001,-0.0048697637,0.03770494,0.022318855
2020-04-20,-0.02779761,-0.019531175,-0.010475447,-0.014319629,-0.021830348,-0.022714201,-0.02885462,-0.021150997,-0.0121145975,-0.025354896,-0.020540878,-0.0040425947,-0.016775997,0.0044154953,-0.027736751,-0.011450395,-0.0151721435,-0.017047219,-0.013256707,-0.019817526
2020-04-21,-0.03938809,-0.041144144,-0.07187992,-0.01935412,-0.03066342,-0.027821288,-0.020185733,-0.057174306,-0.0034926292,-0.04750679,-0.036051106,-0.031019527,-0.026529875,-0.023293316,-0.05305541,-0.028816022,-0.0347221,-0.031098835,-0.010110874,-0.044394404
2020-04-22,0.03133088,0.024250831,0.031057764,0.02935807,0.011634052,0.02079673,0.004810955,0.022471018,0.029672403,0.026705537,0.026530217,0.03669157,0.012069276,0.021971429,0.038694553,0.024847504,0.033166386,0.023614801,0.020635612,0.011426613
2020-04-23,0.004849634,-0.004345994,-0.0039793146,-0.00061150175,0.006044533,-0.014125838,0.01156066,0.03917429,0.013263281,-0.002756129,-0.000748149,0.006278734,-0.0008138784,0.0011068882,0.00041434536,0.0052266237,-0.01517628,-0.012402603,-0.00026468327,-0.005483893
2020-04-24,0.010641826,0.013453122,0.028943121,0.009157208,0.01661535,0.0006948197,0.010284906,0.02237359,0.024169344,0.0087248925,0.003936032,0.007922195,0.00893713,0.006916313,0.022399802,0.015290555,0.0077288784,0.008352531,0.016494494,0.03376801
2020-04-27,0.011213004,-0.0030425773,0.0052842833,-0.023383666,0.038221363,-0.016316574,0.02703382,0.030866105,0.0020029596,0.00045852363,0.0037033884,0.013730858,0.019584231,0.016696084,0.011097198,0.028224904,-0.018096022,-0.006810824,0.028554702,0.0147590665
2020-04-28,-0.01755968,-0.028979357,-0.03442772,-0.03987007,0.013105679,-0.01622568,0.018114917,-0.0025474885,-0.0072379876,-0.0145863835,-0.016180016,-0.005185876,0.0037130956,0.007893798,-0.0153560955,-0.003286689,-0.029754514,-0.023687966,0.0021845158,-0.018882701
2020-04-29,0.011333349,0.015027277,0.023781195,-0.006779221,0.045546725,0.005309414,0.039049022,0.045751642,-0.0015430059,0.031372022,0.0206141,0.021571599,0.026079413,0.027962916,0.04468593,0.043454774,-0.013184477,0.001542845,0.009949252,0.01522531
2020-04-30,-0.016004708,-0.010758869,-0.0051017776,0.0010455833,-0.023791287,0.008013276,-0.033119567,-0.00475156,0.012583097,-0.011920962,-0.016430946,-0.017802233,-0.01272157,0.0068658097,-0.012484609,-0.024547383,0.015414478,0.00617552,-0.023096371,-0.040591657
2020-05-01,-0.031958837,-0.035754636,-0.0135564385,-0.01354649,-0.040717073,-0.021223778,-0.028550565,0.04820935,0.020969542,-0.031790826,-0.0403281,-0.028343167,-0.029234301,-0.019745665,-0.04242155,-0.041416414,-0.01014142,-0.010752045,-0.037442353,-0.022384893
2020-05-04,0.017870491,0.019601418,0.026797377,0.021810059,-0.0019955721,-0.0030882922,4.4479966e-05,0.0019285511,0.005409316,0.010872697,0.0171373,0.029314116,-0.00078581297,0.0019190782,0.013852039,0.00865039,0.008624402,-0.0034389906,0.0037021853,0.0130245555
2020-05-05,0.009754079,0.020318978,0.026705261,0.01742936,-0.004089766,0.005743035,-0.020225484,-0.008651637,-0.0131307095,0.006174704,0.01810975,0.01791568,-0.0003458968,0.027281942,0.01023829,0.0153973345,0.016918145,0.014756713,-0.005324393,-0.0046078153
2020-05-06,0.0074772784,0.012244507,0.015908863,0.028883224,-0.025467057,-0.013328446,-0.017457094,0.003333195,0.024479616,0.0012448034,0.00626859,0.016647954,-0.016569655,-0.009656244,0.00089532183,0.0028957492,0.003160877,-0.0010588593,-0.013092952,-0.012727392
2020-05-07,0.01485593,0.003708981,0.010473336,-4.4201035e-05,0.015895987,0.009640146,0.006518897,0.019789303,0.004593605,0.015146991,0.0074685984,0.005733633,0.012387056,-0.011318447,0.02081472,0.014053154,0.008549464,0.009499546,0.021879423,0.0062218867
2020-05-08,0.0060779,0.00036956323,-0.027441118,-0.007009314,0.038486317,0.013681532,0.041935243,-0.01651883,-0.0012395601,0.01364509,0.0037575327,-0.02773609,0.019775057,0.009774603,0.025021762,0.031630516,-0.015494605,0.001170459,0.026851697,-0.0008415263
2020-05-11,0.023074726,0.027288998,0.03171467,0.04085615,-0.025289686,-0.007692852,-0.031510375,0.047056794,0.027172798,0.0030662273,0.022585185,0.027389655,-0.01698862,0.006086205,0.0017749983,0.011982019,0.0077592772,0.011629885,-0.02940539,-0.002535663
2020-05-12,-0.013970351,-0.011943102,-0.015887678,-0.0061336635,-0.029400714,-0.0016820007,-0.035974428,-8.7158754e-05,-0.013912998,-0.016392073,-0.021465663,-0.023856482,-0.022779884,-0.027576257,-0.021270761,-0.025420807,0.00041673385,-0.010609925,-0.030025156,-0.018999668
2020-05-13,-0.009384868,-0.0051546413,-0.009161156,0.00827677,-0.027123088,0.0024144063,-0.033195853,0.0063284338,0.00044738734,-0.014912554,-0.014021,-0.010386363,-0.023982592,-0.01092137,-0.018802643,-0.024349233,0.0037423403,-0.006335968,-0.037963286,-0.029464874
2020-05-14,0.023075245,0.0042643226,0.007077844,0.0013833593,0.014318359,0.02900793,0.0067217876,0.025462544,-0.0038888273,0.0035045268,0.0058599366,0.0025319476,0.015745595,0.017660307,0.011015205,0.0027205022,0.023085874,0.011319574,-0.011047105,-0.0012474824
2020-05-15,0.026053868,0.011409301,0.020615524,0.006152059,0.0028452366,-0.025868025,-0.0190714,0.021057263,0.021539964,-0.0043488257,0.016974213,0.023571432,-0.0012760449,0.003962593,-0.0023845453,0.023328396,-0.009635524,0.0043463944,-0.005543234,-0.006056164
2020-05-18,0.029540088,0.011737913,0.009421175,-0.01070244,0.063118175,0.012726031,0.06369918,0.062673405,0.011125275,0.023968672,0.02599841,0.007076392,0.042975776,-0.0056148423,0.036790043,0.044849936,-0.013486337,-0.0031097343,0.029702632,0.025053725
2020-05-19,0.0010601752,-0.003097647,-0.0019214312,-0.0005480689,-0.01951845,-0.00737609,-0.02980835,0.017769113,-0.0005000697,-0.012454122,-0.011970568,-0.001983778,-0.014344748,0.0013361787,-0.011119213,-0.01111472,0.004221685,-0.00529571,-0.0138197085,-0.009698174
2020-05-20,0.013415133,0.011554353,0.04414183,0.0005907067,0.027249165,-0.0015217133,0.022668354,0.013829228,-0.0038432572,0.021749148,0.017433498,0.020045243,0.017534345,-0.014134228,0.029494781,0.02449454,-0.0051871524,-0.010915309,0.027908359,0.0077020256
